"受訪者編號","訪問年","訪問月","性別","出生民國年","出生月","現居地","住宅種類","上網_高中","上網_大學","學校種類","課程難易度","學校規定與作息","到朋友家過夜","每天幾點鐘要回家","穿著和儀容","生活作息","上網的時間","交男／女朋友","金錢使用","工作選擇","父親目前的健康","向父親說心事","母親目前的健康","向母親說心事","中低收入戶生活補助","重大傷病、傷病醫療補助","生活過得快樂嗎","生活過得好不好","網癮_1","網癮_2","網癮_3","網癮_4","網癮_5","教育排名","出生西元年","年齡"
9051432,2020,2,1,88,2,99,8,0,5,13,0,0,2,1,1,1,1,1,1,1,1,4,3,4,0,0,7,7,2,2,2,2,3,0,1999,21
9051511,2020,2,2,86,8,114,7,0,6,14,0,0,2,2,1,2,2,2,2,2,3,4,3,3,0,0,7,7,3,3,3,3,3,0,1997,22
9051512,2020,2,2,90,4,114,7,0,7,13,0,0,3,3,1,1,1,2,2,3,2,5,2,5,0,0,4,3,5,5,5,5,5,0,2001,18
9060451,2020,2,1,87,10,106,7,0,0,8,0,0,2,1,1,2,1,1,2,2,2,5,4,4,0,0,5,6,3,1,3,2,4,0,1998,21
9060491,2020,3,1,86,6,799,7,0,4,12,0,0,1,1,3,3,3,2,3,2,4,5,3,4,0,0,4,5,3,1,1,3,1,0,1997,22
9060664,2020,2,1,88,1,100,7,0,0,10,0,0,2,2,2,2,3,2,2,2,2,3,2,3,0,0,6,6,2,2,2,2,2,0,1999,21
9061061,2020,1,2,86,6,114,7,0,0,13,0,0,2,1,1,2,2,1,2,1,4,3,2,1,0,0,6,4,2,3,2,4,1,0,1997,22
9061062,2020,1,1,88,6,114,7,0,0,8,0,0,1,2,1,2,2,1,2,2,4,5,2,3,0,0,6,6,4,3,4,5,4,0,1999,20
9061151,2020,3,2,86,2,320,7,0,0,13,0,0,1,1,1,2,1,1,1,3,3,4,3,4,0,0,4,6,2,2,2,2,2,0,1997,23
9061381,2020,2,2,87,10,114,2,0,7,13,0,0,2,3,2,3,1,3,3,3,2,4,3,3,0,0,5,6,4,3,3,3,3,0,1998,21
9061591,2020,2,1,85,2,206,7,0,0,6,0,0,3,2,1,3,1,3,3,3,4,5,4,4,0,0,7,5,3,2,3,2,1,0,1996,24
9061592,2020,1,2,86,5,206,7,0,0,13,0,0,2,3,1,1,1,2,1,1,3,3,3,2,0,0,4,6,1,2,2,2,3,0,1997,22
9072101,2020,2,1,92,5,907,2,9,0,8,2,1,2,2,3,3,1,4,3,2,5,4,2,3,0,0,4,5,4,2,3,3,1,2,2003,16
9072142,2020,1,1,87,8,900,8,0,0,8,0,0,2,1,1,1,1,1,2,1,3,5,3,5,2,2,5,4,3,1,1,1,1,0,1998,21
9072301,2020,2,2,92,7,700,2,3,0,8,1,1,3,3,1,3,3,3,3,3,1,4,1,4,0,0,6,7,1,3,1,3,3,2,2003,16
9072391,2020,2,2,90,11,907,2,3,0,8,1,2,3,3,1,3,3,1,2,2,2,3,2,2,0,0,6,5,2,4,3,3,3,4,2001,18
9072551,2020,2,1,92,8,907,2,3,0,5,1,1,4,3,2,4,4,4,4,2,1,3,2,1,0,0,7,7,2,2,1,1,2,3,2003,16
9073411,2020,1,2,86,12,907,2,0,8,12,0,0,2,2,1,1,1,2,2,2,3,4,96,6,0,0,6,7,2,2,2,3,2,0,1997,22
9112441,2020,2,2,87,1,913,4,0,0,8,0,0,3,1,3,1,1,1,3,3,2,4,1,5,1,2,6,5,1,5,1,1,5,0,1998,22
9113071,2020,1,2,88,1,911,4,0,0,9,0,0,2,2,2,3,3,3,3,2,2,5,2,5,0,0,7,7,1,3,1,3,3,0,1999,21
9113073,2020,1,2,91,6,911,4,5,0,9,2,2,3,3,2,3,3,3,3,2,2,5,2,5,0,0,7,7,2,2,2,2,3,2,2002,17
9113261,2020,1,2,92,5,911,1,8,0,8,2,1,4,3,3,3,3,3,3,2,1,1,1,1,0,0,6,7,2,3,1,3,1,1,2003,16
9113402,2020,3,2,88,10,911,5,0,8,12,0,0,4,3,1,2,1,3,1,2,1,5,1,5,0,0,4,5,2,3,4,5,5,0,1999,20
9113411,2020,2,2,91,2,911,4,5,0,9,2,1,3,3,2,4,2,3,3,2,4,5,4,4,0,0,5,3,2,2,3,3,2,2,2002,18
9234251,2020,2,2,92,3,923,1,10,0,8,2,1,4,4,2,3,2,4,3,2,2,5,2,3,0,0,5,5,3,1,2,5,3,2,2003,16
9733301,2020,1,2,88,8,300,8,0,0,6,0,0,3,2,2,3,1,3,2,3,3,5,3,4,1,2,5,5,3,2,3,3,4,0,1999,20
9733302,2020,1,2,89,10,324,4,0,0,13,0,0,3,3,2,3,2,3,2,3,3,5,3,3,0,0,4,4,5,5,5,5,5,0,2000,19
9733361,2020,2,1,91,8,973,8,3,0,8,2,1,3,3,2,3,3,2,3,3,2,4,2,3,0,0,5,6,1,2,2,3,2,2,2002,17
9733362,2020,2,1,91,8,973,8,10,0,8,2,3,0,1,3,3,3,0,4,3,3,5,1,3,0,0,4,5,5,5,4,5,3,1,2002,17
10421,2022,2,1,88,5,824,97,-10,6,12,-10,-10,1,2,1,1,1,1,1,2,3,5,1,4,0,0,7,7,1,1,1,1,2,-10,1999,22
10422,2022,1,2,90,7,413,8,-10,6,12,-10,-10,2,2,1,2,1,-6,1,2,2,5,1,1,-6,-6,6,7,1,1,1,1,5,-10,2001,20
11101,2022,3,1,87,1,248,7,-10,-10,13,-10,-10,2,2,1,2,1,1,2,2,2,2,2,1,0,0,5,7,1,3,1,1,3,-10,1998,24
11102,2022,2,2,89,12,116,8,-10,10,13,-10,-10,2,2,1,2,1,2,1,2,2,3,2,3,0,0,7,7,4,3,2,2,1,-10,2000,21
11443,2022,1,2,88,12,815,-6,-10,-10,5,-10,-10,2,2,1,2,1,2,2,2,2,3,2,2,-6,-6,5,5,2,2,1,2,1,-10,1999,22
20102,2022,4,1,88,8,813,2,-10,-10,13,-10,-10,1,1,1,1,1,1,1,1,1,4,1,4,0,0,7,7,5,5,5,5,3,-10,1999,22
21071,2022,3,2,90,9,804,8,-10,5,13,-10,-10,4,3,3,3,3,3,1,2,4,4,3,4,0,0,4,4,3,3,2,3,4,-10,2001,20
21072,2022,3,2,94,5,831,7,9,-10,9,3,1,4,3,1,4,4,4,1,3,3,2,3,2,0,0,4,5,3,4,4,3,5,1,2005,16
21122,2022,3,1,91,6,813,8,-10,3,12,-10,-10,4,3,3,3,3,2,3,3,6,-10,3,5,0,0,6,6,3,3,3,3,3,-10,2002,19
21251,2022,3,1,88,2,333,8,-10,-10,13,-10,-10,2,2,1,2,1,1,2,1,3,3,3,4,0,0,4,5,3,1,2,3,1,-10,1999,23
21252,2022,3,2,88,2,813,8,-10,6,13,-10,-10,2,2,3,2,1,2,1,2,3,3,3,2,0,0,5,3,3,1,1,2,2,-10,1999,23
21411,2022,4,2,90,7,116,8,-10,5,13,-10,-10,2,3,1,1,1,1,2,2,2,3,2,3,0,0,5,6,2,3,3,2,3,-10,2001,20
21451,2022,2,1,87,10,815,8,-10,-10,13,-10,-10,2,2,2,2,2,2,2,3,4,3,4,4,0,0,6,6,4,1,3,2,1,-10,1998,23
21471,2022,2,1,91,7,831,8,-10,-10,8,-10,-10,3,3,2,2,1,2,2,2,1,4,1,3,0,0,6,5,2,3,2,2,3,-10,2002,19
21551,2022,3,1,89,7,807,2,-10,7,12,-10,-10,2,2,1,2,2,2,2,2,2,4,2,4,0,0,6,6,2,2,3,3,3,-10,2000,21
21552,2022,3,2,90,10,717,8,-10,7,12,-10,-10,2,3,1,2,1,2,2,2,1,3,1,3,0,0,6,7,4,3,2,4,2,-10,2001,20
31321,2022,3,2,87,3,802,7,-10,-10,13,-10,-10,3,2,2,1,1,1,1,2,2,5,3,4,0,0,6,6,4,2,4,3,2,-10,1998,24
31471,2022,3,2,93,3,802,7,8,-10,9,2,1,2,3,1,2,2,2,2,2,1,4,1,3,0,0,7,7,4,4,3,4,4,4,2004,18
41051,2022,3,2,94,12,807,8,6,-10,6,2,1,4,3,3,4,3,4,4,4,1,4,1,3,0,0,5,5,4,3,4,5,3,2,2005,16
41151,2022,4,1,88,9,974,6,-10,6,13,-10,-10,1,2,1,1,1,1,1,2,3,5,4,5,0,0,6,6,2,4,4,5,4,-10,1999,22
41152,2022,4,2,94,3,807,4,10,-10,8,2,1,3,2,1,2,3,1,2,3,4,5,5,4,0,0,4,6,5,4,5,4,5,3,2005,17
41271,2022,1,2,88,12,807,8,-10,5,12,-10,-10,3,3,2,3,2,1,1,2,2,4,2,4,0,0,6,6,3,4,2,2,3,-10,1999,22
41272,2022,1,1,91,2,807,8,-10,3,13,-10,-10,3,1,1,2,2,1,2,2,3,3,2,4,0,0,6,3,3,2,2,2,1,-10,2002,19
41332,2022,1,2,92,2,950,-9,-10,7,13,-10,-10,3,3,3,3,3,-6,2,3,3,4,2,4,0,0,6,6,4,4,4,4,4,-10,2003,18
41391,2022,4,2,91,8,112,7,-10,7,13,-10,-10,2,1,1,2,1,1,2,2,2,5,2,4,0,0,5,5,2,4,3,4,4,-10,2002,19
41392,2022,4,2,91,8,234,4,-10,5,13,-10,-10,2,1,1,2,1,2,2,2,2,4,2,4,0,0,6,6,2,2,2,2,2,-10,2002,19
41451,2022,1,2,89,8,434,8,-10,6,13,-10,-10,2,2,1,2,1,2,2,2,3,3,2,3,-6,-6,3,6,3,3,2,4,3,-10,2000,21
41521,2022,3,2,88,10,110,7,-10,9,13,-10,-10,1,1,1,1,1,1,1,2,3,4,2,4,0,0,6,5,4,3,3,3,3,-10,1999,22
41522,2022,3,1,90,9,407,8,-10,4,13,-10,-10,2,1,1,1,1,1,2,1,4,5,2,4,0,0,5,5,3,4,2,2,2,-10,2001,20
41592,2022,1,1,87,8,807,8,-10,-10,12,-10,-10,3,3,3,3,3,3,3,3,1,3,1,2,0,0,7,7,5,5,4,5,5,-10,1998,23
1011271,2022,3,2,91,9,300,7,-10,8,13,-10,-10,2,2,3,3,2,1,2,3,2,3,2,2,0,0,5,5,4,4,2,4,3,-10,2002,19
1011542,2022,1,2,88,8,251,7,-10,-10,13,-10,-10,2,1,2,2,1,3,1,2,3,5,2,3,0,0,6,5,1,2,1,1,1,-10,1999,22
1030152,2022,3,1,94,5,300,4,4,-10,5,2,1,2,2,1,3,3,1,2,1,3,5,1,4,0,0,7,7,2,1,3,3,3,1,2005,16
1031062,2022,1,2,87,3,324,7,-10,-10,12,-10,-10,2,2,1,2,1,2,2,3,1,1,1,2,0,0,4,7,4,1,4,3,1,-10,1998,23
1031351,2022,3,2,92,9,324,4,7,-10,5,3,2,3,3,2,3,3,2,2,1,1,4,1,3,0,0,5,4,4,5,4,4,4,3,2003,18
1031352,2022,3,1,94,6,324,4,7,-10,5,2,2,2,2,1,2,2,2,2,2,1,5,1,5,0,0,7,6,4,4,4,3,4,1,2005,16
1031361,2022,1,1,88,9,116,4,-10,8,13,-10,-10,2,2,2,2,2,2,2,2,1,4,1,5,0,0,6,6,4,2,1,3,2,-10,1999,22
1031362,2022,1,2,91,1,326,4,-10,7,12,-10,-10,3,3,2,2,2,2,1,2,1,4,2,3,0,0,5,6,3,3,4,4,3,-10,2002,20
1031461,2022,3,1,93,8,324,4,6,-10,6,2,2,3,3,3,3,3,2,3,2,2,5,2,4,0,0,5,6,3,3,4,3,4,3,2004,17
1031471,2022,4,1,89,8,324,4,-10,7,13,-10,-10,3,2,1,3,3,2,2,3,2,4,2,3,0,0,5,5,2,4,1,4,5,-10,2000,21
1031472,2022,4,2,92,4,433,8,-10,6,12,-10,-10,3,2,1,1,3,3,2,2,2,3,2,3,0,0,5,6,3,3,2,4,2,-10,2003,19
1031541,2022,3,2,94,8,324,4,4,-10,5,2,1,4,3,3,2,3,3,3,3,2,4,2,3,0,0,6,6,2,3,3,2,2,3,2005,16
1033101,2022,2,1,90,6,111,7,-10,10,12,-10,-10,4,3,1,2,1,1,2,2,3,5,2,5,0,0,6,6,3,2,2,3,2,-10,2001,20
1033102,2022,2,1,93,11,111,7,10,-10,6,2,2,1,2,3,4,3,2,2,3,1,4,1,4,0,0,7,7,4,3,3,4,4,2,2004,17
1040183,2022,3,1,89,8,830,2,-10,3,13,-10,-10,2,2,1,1,2,1,3,1,1,5,1,5,0,0,7,7,3,1,4,1,1,-10,2000,21
1041161,2022,3,2,89,1,710,8,-10,10,12,-10,-10,2,2,2,3,2,2,2,2,3,4,2,2,0,0,6,6,4,3,3,4,2,-10,2000,22
1042211,2022,2,2,92,12,103,7,4,-10,5,2,2,3,2,2,2,2,2,2,2,2,3,2,3,0,0,6,6,2,2,1,2,1,3,2003,18
1042212,2022,2,2,94,7,103,7,3,-10,9,2,1,3,3,3,3,3,1,3,1,1,3,2,3,0,0,7,7,2,3,1,2,1,4,2005,16
1051241,2022,4,2,90,12,333,7,-10,4,13,-10,-10,4,1,1,3,2,3,2,3,3,4,3,5,0,0,6,5,4,4,3,3,3,-10,2001,20
1051242,2022,4,2,92,8,710,7,-10,5,12,-10,-10,3,1,1,2,2,3,3,3,3,5,3,5,0,0,5,7,3,2,1,3,1,-10,2003,18
1051541,2022,3,1,93,3,304,4,5,-10,5,3,3,3,3,2,3,2,1,2,2,2,2,4,3,0,0,6,7,5,5,2,1,3,1,2004,18
1061151,2022,2,2,87,6,427,4,-10,5,13,-10,-10,2,2,1,2,1,1,2,2,2,4,2,3,0,0,7,4,2,1,1,1,1,-10,1998,23
1061152,2022,3,1,88,11,427,8,-10,3,12,-10,-10,2,2,1,3,3,1,2,1,3,5,3,5,0,0,4,4,1,1,1,1,1,-10,1999,22
1061291,2022,3,1,88,1,407,7,-10,6,14,-10,-10,3,2,3,3,1,2,3,3,1,3,2,3,0,0,6,6,4,4,2,3,3,-10,1999,23
1061331,2022,3,2,93,6,710,8,9,-10,9,3,2,2,2,1,2,2,2,3,3,2,5,3,4,0,0,4,5,5,4,2,4,5,4,2004,17
1071201,2022,2,2,88,8,234,7,-10,-10,12,-10,-10,3,3,1,3,3,1,2,2,3,4,6,-10,0,1,5,4,5,4,3,3,2,-10,1999,22
1071202,2022,2,1,90,3,427,2,-10,6,13,-10,-10,2,2,2,3,2,2,2,2,2,3,6,-10,0,1,5,2,3,2,2,4,2,-10,2001,20
1071471,2022,3,2,92,12,406,4,8,-10,5,1,1,2,2,2,1,1,1,2,2,2,5,2,5,0,0,5,5,3,4,4,4,4,4,2003,18
1071472,2022,3,1,94,7,406,4,6,-10,5,2,1,3,2,1,2,3,2,2,2,1,5,1,5,0,0,6,7,2,4,3,3,2,2,2005,16
1071491,2022,4,2,93,7,428,8,6,-10,5,3,2,3,2,2,3,3,2,2,2,1,2,1,1,0,0,6,5,4,2,3,3,2,2,2004,17
1112381,2022,3,2,88,9,404,7,-10,10,12,-10,-10,1,1,1,1,1,1,2,1,4,5,3,2,0,0,6,5,3,1,1,3,2,-10,1999,22
1112382,2022,3,2,92,8,111,7,-10,5,13,-10,-10,2,2,2,2,2,2,2,2,3,5,3,5,0,0,6,5,3,3,3,3,3,-10,2003,18
1122601,2022,4,2,94,6,112,7,4,-10,5,2,2,3,2,1,3,2,1,2,2,2,4,2,4,0,0,5,6,4,4,4,4,3,2,2005,16
1123231,2022,3,2,94,2,112,7,6,-10,5,2,2,4,4,3,2,2,4,1,2,2,3,2,3,0,0,6,6,3,4,4,3,2,3,2005,17
1162501,2022,3,2,87,11,238,8,-10,-10,12,-10,-10,3,3,3,1,1,-6,2,3,3,5,4,3,1,0,5,5,3,5,2,4,5,-10,1998,23
1162502,2022,2,2,91,1,116,7,-10,3,12,-10,-10,3,3,1,2,2,3,3,2,2,4,3,2,1,0,5,6,3,4,2,2,3,-10,2002,20
2002031,2022,3,1,93,8,709,4,10,-10,5,2,1,3,3,3,3,3,2,3,3,2,5,3,5,0,0,6,4,2,3,3,3,3,1,2004,17
2002182,2022,3,2,87,9,200,2,-10,-10,12,-10,-10,2,2,2,1,1,1,1,2,1,4,1,1,-6,-6,6,6,3,2,1,1,1,-10,1998,23
2002381,2022,4,1,91,11,320,7,-10,6,12,-10,-10,2,2,1,3,2,1,2,1,2,4,2,3,0,0,4,5,3,3,3,3,3,-10,2002,19
2002382,2022,4,1,93,1,205,7,10,-10,8,2,2,2,3,1,3,3,1,2,2,2,3,1,1,0,0,6,6,3,2,3,3,2,2,2004,18
2002491,2022,3,2,93,7,200,2,4,-10,5,2,2,3,3,3,3,3,4,3,3,2,3,2,2,0,0,5,5,3,2,4,3,2,3,2004,17
2003031,2022,2,1,89,10,200,2,-10,5,12,-10,-10,2,2,2,3,2,1,2,2,1,5,1,5,0,0,5,5,3,1,2,4,2,-10,2000,21
2003032,2022,2,1,90,9,203,7,-10,-10,8,-10,-10,3,2,3,3,3,2,3,3,2,4,-6,5,0,0,4,5,2,2,1,2,2,-10,2001,20
2003351,2022,3,1,90,5,200,8,-10,4,13,-10,-10,2,3,1,3,3,2,1,2,2,4,1,3,0,0,5,6,2,2,1,2,1,-10,2001,20
2003352,2022,3,2,92,12,200,8,10,-10,5,2,2,4,3,1,2,1,-6,2,1,3,5,1,4,0,0,5,6,3,3,3,2,2,2,2003,18
2010055,2022,1,2,91,12,407,8,10,-10,9,2,1,3,1,2,3,2,1,1,1,4,5,3,5,-6,-6,4,4,5,5,3,5,5,3,2002,19
2010423,2022,3,1,87,2,414,7,-10,-10,13,-10,-10,2,2,3,3,3,3,3,3,3,5,3,5,0,0,3,5,1,1,1,1,1,-10,1998,24
2011301,2022,3,2,91,12,412,8,-10,5,12,-10,-10,3,3,3,3,2,2,2,2,2,4,2,4,0,0,4,4,2,3,3,3,3,-10,2002,19
2011302,2022,3,2,94,8,412,8,4,-10,5,2,1,3,3,2,2,2,2,3,2,2,3,2,2,0,0,7,6,2,3,3,4,3,3,2005,16
2011441,2022,3,1,91,2,552,3,-10,-10,7,-10,-10,1,1,1,1,1,1,2,2,3,3,-6,5,0,0,6,5,1,2,1,2,3,-10,2002,20
2011442,2022,2,2,94,3,821,8,5,-10,9,1,1,2,3,2,2,2,2,2,2,1,2,-6,5,0,0,7,7,3,3,3,3,3,4,2005,16
2011452,2022,3,1,89,5,730,4,-10,10,12,-10,-10,3,3,3,3,2,3,2,2,1,5,2,4,0,0,6,6,3,5,5,5,5,-10,2000,21
2011453,2022,3,2,93,11,730,4,3,-10,6,2,1,3,3,2,3,3,3,3,2,1,3,1,2,0,0,4,4,3,3,2,3,2,2,2004,17
2011501,2022,2,1,92,8,552,4,-10,-10,8,-10,-10,3,3,3,4,2,3,4,3,1,3,1,3,0,0,7,7,1,1,1,1,1,-10,2003,18
2011502,2022,2,1,94,3,552,4,3,-10,8,2,1,3,3,2,3,2,2,3,3,1,5,1,5,0,0,7,7,1,1,1,1,3,3,2005,16
2202311,2022,4,1,91,1,239,8,-10,-10,8,-10,-10,3,3,2,2,2,3,1,3,3,2,2,3,0,0,5,5,1,2,2,2,3,-10,2002,20
2203581,2022,2,1,90,5,950,4,-10,4,13,-10,-10,2,2,1,3,1,2,2,2,3,3,3,3,0,0,5,4,3,2,1,1,3,-10,2001,20
2203582,2022,3,2,91,11,220,2,-10,6,13,-10,-10,3,3,2,1,1,1,1,2,3,4,3,4,-6,-6,6,6,3,2,2,2,2,-10,2002,19
2273291,2022,3,2,94,12,220,4,5,-10,5,3,3,4,4,3,3,3,2,2,3,4,4,3,4,-6,-6,4,5,4,1,2,1,2,1,2005,16
2273341,2022,3,2,89,10,227,2,-10,-10,6,-10,-10,1,1,1,2,1,1,1,1,1,5,-6,5,0,0,4,4,3,2,3,3,2,-10,2000,21
2273342,2022,3,1,91,5,227,2,-10,-10,6,-10,-10,1,1,1,1,1,1,1,1,1,5,-6,5,-6,-6,6,7,1,1,1,2,2,-10,2002,19
2273343,2022,3,1,92,11,227,2,-10,-10,5,-10,-10,2,2,1,2,1,2,1,2,2,5,3,5,0,0,6,6,3,3,3,3,4,-10,2003,18
2273391,2022,3,2,88,3,110,7,-10,-10,10,-10,-10,1,1,1,2,1,3,1,1,4,5,2,4,0,0,5,5,2,2,2,3,2,-10,1999,23
2273392,2022,3,2,90,4,242,7,-10,10,10,-10,-10,1,1,1,1,1,1,1,1,2,5,2,5,0,0,5,3,3,2,2,4,2,-10,2001,20
2382551,2022,3,2,94,11,238,8,3,-10,5,2,1,3,3,1,3,3,-6,3,1,3,4,3,2,0,0,6,6,3,2,3,4,2,2,2005,16
2383541,2022,2,1,92,6,820,7,-10,3,13,-10,-10,1,1,1,2,2,3,3,3,1,4,3,4,0,0,4,3,1,1,2,2,3,-10,2003,18
2414341,2022,2,1,94,3,241,7,10,-10,8,2,2,2,2,2,3,2,2,2,2,6,-10,2,3,0,0,6,6,4,3,3,3,3,4,2005,16
2422041,2022,3,1,92,6,114,7,-10,4,12,-10,-10,1,1,1,2,1,1,3,2,1,3,1,3,-6,-6,7,7,3,3,3,3,3,-10,2003,18
2694181,2022,3,2,94,1,269,4,5,-10,8,2,2,2,2,1,2,2,3,2,2,-6,5,3,4,0,0,5,4,4,2,3,5,1,2,2005,17
3002051,2022,2,1,94,6,300,8,7,-10,8,2,1,4,2,1,3,2,2,2,3,2,4,3,4,0,0,5,5,4,3,4,3,3,2,2005,16
3002181,2022,3,1,92,10,300,8,4,-10,6,3,1,2,2,1,3,3,2,2,2,3,4,3,5,0,0,6,5,2,2,2,1,1,1,2003,18
3002182,2022,3,1,94,12,300,8,5,-10,6,2,2,2,4,4,3,2,2,2,3,3,3,3,4,0,0,4,5,3,3,4,3,5,1,2005,16
3002411,2022,4,1,94,3,326,7,2,-10,5,2,2,4,2,2,3,4,2,3,2,3,4,3,3,0,0,6,6,2,2,4,1,2,3,2005,17
3003031,2022,3,2,94,10,300,7,4,-10,5,2,1,3,3,3,3,3,3,3,3,2,1,2,1,0,0,7,7,1,2,3,4,3,1,2005,16
3010142,2022,4,1,91,10,905,4,-10,-10,8,-10,-10,2,2,2,2,2,2,2,2,2,4,3,4,0,0,7,7,1,1,1,1,1,-10,2002,19
3010192,2022,3,2,87,12,242,7,-10,-10,13,-10,-10,2,2,1,3,2,2,1,2,3,4,2,3,0,0,4,6,2,2,2,2,4,-10,1998,23
3011181,2022,2,1,89,8,407,8,-10,6,12,-10,-10,2,2,1,2,1,2,2,2,2,4,1,3,0,0,7,7,2,2,3,3,2,-10,2000,21
3011182,2022,2,1,91,3,220,8,-10,10,12,-10,-10,2,3,1,3,1,2,2,1,-6,3,2,2,-6,-6,3,5,5,4,2,5,3,-10,2002,19
3011231,2022,2,1,89,2,320,8,-10,10,13,-10,-10,2,1,2,4,1,1,3,3,3,5,3,4,0,0,6,5,5,4,4,5,2,-10,2000,22
3011232,2022,1,2,92,1,220,8,-10,10,12,-10,-10,4,3,1,2,2,-6,1,2,2,5,2,5,-6,-6,3,5,-6,-6,-6,-6,-6,-10,2003,19
3011411,2022,3,2,90,11,220,8,-10,-10,6,-10,-10,1,1,1,2,1,2,2,2,1,3,3,4,0,0,5,4,1,2,2,3,4,-10,2001,20
3012081,2022,3,2,90,10,300,4,-10,-10,6,-10,-10,4,3,2,3,2,3,2,2,2,4,2,3,0,0,6,7,3,3,3,2,2,-10,2001,20
3012291,2022,2,1,94,3,300,4,2,-10,6,2,1,-6,3,1,3,3,1,3,3,4,4,2,3,0,0,6,6,3,4,4,3,2,3,2005,16
3020185,2022,3,2,90,1,242,7,-10,5,13,-10,-10,4,3,1,2,1,3,2,1,3,4,3,4,0,0,5,6,1,3,1,1,1,-10,2001,21
3021032,2022,1,1,87,11,220,8,-10,-10,8,-10,-10,2,1,1,1,1,2,2,2,3,4,3,4,0,0,2,1,5,3,3,3,3,-10,1998,23
3021171,2022,1,1,87,1,306,97,-10,-10,12,-10,-10,2,2,1,2,1,2,2,1,2,3,4,3,0,0,5,4,3,1,2,1,2,-10,1998,24
3021172,2022,1,2,87,1,241,97,-10,-10,12,-10,-10,-6,-6,2,3,2,-6,2,1,2,5,4,4,0,0,3,2,1,1,3,2,2,-10,1998,24
3021211,2022,4,2,91,7,824,8,-10,4,13,-10,-10,2,1,2,2,1,1,2,2,2,4,3,3,0,0,5,6,2,2,1,2,2,-10,2002,19
3021212,2022,3,1,94,5,326,8,5,-10,5,2,2,3,2,2,3,2,3,2,3,3,4,3,3,0,0,5,6,3,4,2,3,3,4,2005,16
3022091,2022,3,1,94,2,302,8,4,-10,8,1,1,2,2,1,3,3,4,2,2,2,5,2,5,0,0,6,7,2,2,2,2,2,3,2005,17
3022141,2022,3,1,93,8,302,8,4,-10,6,3,3,2,2,3,3,3,2,2,1,1,1,1,1,0,0,3,3,4,3,3,2,4,2,2004,17
3022201,2022,4,2,92,11,302,4,9,-10,8,2,2,4,3,2,3,3,3,2,2,1,4,2,3,0,0,4,4,4,4,4,4,4,3,2003,18
3022202,2022,4,1,94,6,302,4,8,-10,5,1,1,2,2,1,3,3,3,3,2,2,3,3,4,0,0,5,5,3,4,4,3,4,3,2005,16
3023421,2022,3,1,91,6,300,8,-10,8,10,-10,-10,2,2,2,2,1,2,3,1,3,4,3,4,0,0,4,5,2,1,2,3,2,-10,2002,19
3023422,2022,3,1,92,9,302,4,4,-10,8,2,3,4,4,1,3,3,2,3,1,3,3,4,3,0,0,3,5,1,2,4,2,2,1,2003,18
3030082,2022,3,1,92,6,241,7,9,-10,9,1,2,1,1,1,2,1,1,3,1,1,1,3,1,0,0,6,2,3,3,2,2,2,4,2003,18
3031171,2022,2,2,93,1,235,7,10,-10,8,2,3,2,2,2,2,1,2,2,1,2,4,2,3,0,0,4,4,4,2,3,4,2,1,2004,18
3031361,2022,1,2,87,8,235,8,-10,-10,13,-10,-10,2,2,3,3,1,1,2,3,2,3,2,3,0,0,2,3,2,3,1,3,3,-10,1998,23
3031362,2022,1,2,89,11,235,8,-10,6,13,-10,-10,3,3,2,3,3,2,3,4,2,4,2,3,0,0,4,5,1,2,2,3,3,-10,2000,21
3031451,2022,2,2,89,2,235,7,-10,9,12,-10,-10,2,2,2,2,2,1,2,2,3,5,3,1,0,0,4,5,1,2,1,1,2,-10,2000,22
3041142,2022,1,1,88,4,235,2,-10,-10,12,-10,-10,2,2,2,2,2,2,2,2,2,3,2,3,-6,-6,6,6,4,4,4,4,4,-10,1999,22
3041251,2022,3,1,94,5,235,8,5,-10,8,3,2,-6,1,3,1,1,-6,1,1,2,5,2,5,-6,-6,3,3,3,2,4,4,4,1,2005,16
3041372,2022,1,2,88,3,235,7,-10,-10,12,-10,-10,4,4,2,4,1,2,3,4,2,5,2,5,0,1,5,3,1,2,1,1,2,-10,1999,22
3041403,2022,3,1,89,2,235,7,-10,-10,8,-10,-10,1,2,1,2,1,1,2,1,6,-10,2,1,0,0,6,6,3,2,3,2,2,-10,2000,22
3051222,2022,3,2,87,12,234,7,-10,5,14,-10,-10,4,4,3,3,3,4,2,2,2,3,2,2,0,0,6,6,2,1,2,2,1,-10,1998,23
3051223,2022,3,1,91,7,234,7,6,-10,7,1,1,3,4,2,3,3,2,2,2,2,4,2,4,0,0,6,5,2,2,2,3,2,4,2002,19
3061471,2022,1,2,89,11,242,7,-10,7,13,-10,-10,2,2,1,1,1,2,1,1,3,5,3,5,0,0,5,5,3,3,3,3,3,-10,2000,21
3061472,2022,3,1,92,10,242,7,4,-10,5,1,1,3,3,3,3,3,3,3,3,1,4,1,3,0,0,6,6,2,2,3,3,2,4,2003,18
3071262,2022,1,2,87,1,99,8,-10,-10,13,-10,-10,4,4,1,2,2,3,1,3,2,4,3,3,1,0,6,5,5,4,4,4,4,-10,1998,24
3071312,2022,3,2,88,4,242,7,-10,-10,13,-10,-10,2,2,3,2,1,2,2,2,4,2,2,2,0,0,5,6,1,4,3,1,3,-10,1999,22
3071313,2022,3,1,89,8,99,8,-10,-10,5,-10,-10,1,1,1,1,1,1,1,2,3,5,2,5,0,0,6,6,2,2,1,2,1,-10,2000,21
