"受訪者編號","訪問年","訪問月","性別","出生民國年","出生月","現居地","住宅種類","上網_高中","上網_大學","學校種類","教育排名_2018_2020","課程難易度","學校規定與作息","到朋友家過夜","每天幾點鐘要回家","穿著和儀容","生活作息","上網的時間","交男／女朋友","金錢使用","工作選擇","父親目前的健康","向父親說心事","母親目前的健康","向母親說心事","中低收入戶生活補助","重大傷病、傷病醫療補助","生活過得快樂嗎","生活過得好不好","網癮_1","網癮_2","網癮_3","網癮_4","網癮_5","高等教育排名_2022","大學教育排名_2022"
5120594,109,1,2,88,5,223,8,0,10,13,0,0,0,3,3,2,3,3,3,2,2,3,3,3,3,0,0,5,5,3,3,3,3,4,NA,NA
5133431,109,2,1,88,10,880,4,0,0,5,0,0,0,2,2,2,2,2,1,2,2,6,0,1,3,0,0,7,7,3,3,3,3,3,NA,NA
5142261,109,3,2,88,4,514,2,0,0,9,0,0,0,3,3,2,3,3,2,2,3,3,3,3,2,0,0,5,5,2,4,1,4,5,NA,NA
5142383,109,1,2,85,11,500,8,0,0,12,0,0,0,2,2,2,2,2,2,2,2,3,8,3,4,0,0,6,6,1,1,2,1,2,NA,NA
5142401,109,1,1,88,7,514,3,0,0,5,0,0,0,2,3,1,3,3,1,2,2,2,4,1,4,0,0,7,7,3,2,3,2,3,NA,NA
5143161,109,2,2,92,7,514,2,2,0,5,4,2,3,2,3,3,3,3,3,3,2,2,4,2,4,0,0,5,3,3,3,3,4,4,NA,NA
5572091,109,1,1,89,7,557,2,0,0,6,0,0,0,3,4,1,2,2,1,2,2,4,5,3,5,0,0,5,4,1,1,1,1,1,NA,NA
5572092,109,1,2,91,3,557,4,4,0,6,4,2,1,3,3,2,2,1,3,2,2,3,4,3,4,0,0,6,6,2,2,3,3,2,NA,NA
5573231,109,1,2,89,10,557,4,0,6,12,0,0,0,4,4,3,2,1,3,3,3,3,3,3,4,0,0,7,6,2,3,4,4,2,NA,NA
5573232,109,1,2,91,3,557,7,4,0,8,3,1,2,3,2,3,3,3,3,3,3,2,5,2,4,0,0,7,7,1,1,5,5,5,NA,NA
6011223,109,2,1,88,7,407,8,0,0,6,0,0,0,3,2,2,2,2,2,2,2,4,8,1,3,0,0,7,6,1,1,1,1,1,NA,NA
6011291,109,1,2,90,6,116,7,0,6,13,0,0,0,3,3,1,3,3,0,3,0,2,2,2,2,0,0,7,7,3,4,3,4,2,NA,NA
6011452,109,2,2,91,2,637,4,4,0,8,6,2,1,3,3,3,3,3,3,3,3,2,4,1,4,0,0,7,7,1,1,1,1,1,NA,NA
6011491,109,1,2,88,3,637,4,0,0,8,0,0,0,2,1,1,2,1,1,1,1,3,2,3,1,2,1,6,5,4,4,4,3,5,NA,NA
6011531,109,1,2,85,12,637,3,0,0,12,0,0,0,3,3,1,1,1,1,3,1,1,5,1,5,0,0,6,6,2,3,3,1,3,NA,NA
6011532,109,1,1,88,2,637,8,0,10,13,0,0,0,1,1,1,1,1,1,1,1,1,4,1,4,0,0,7,7,3,5,3,5,5,NA,NA
6011533,109,1,1,89,10,813,4,0,0,8,0,0,0,3,2,1,1,1,1,4,2,3,5,3,5,0,0,5,5,2,3,3,3,3,NA,NA
6020294,109,2,2,85,6,732,4,0,0,8,0,0,0,3,3,2,2,2,2,3,2,3,4,3,2,0,0,4,4,3,1,3,2,3,NA,NA
6021021,109,2,2,89,9,106,2,0,6,13,0,0,0,2,1,2,2,2,2,1,2,2,3,2,2,0,0,5,7,3,2,4,3,1,NA,NA
6021042,109,2,1,87,7,744,7,0,10,12,0,0,0,1,2,1,2,1,1,2,2,4,5,3,3,0,0,4,5,2,1,1,3,1,NA,NA
6021052,109,1,1,86,10,335,2,0,6,13,0,0,0,6,3,3,3,3,1,3,2,2,4,2,4,0,0,6,6,3,2,2,4,2,NA,NA
6021102,109,1,2,86,5,433,4,0,0,12,0,0,0,2,3,1,2,1,3,3,3,3,5,2,4,2,2,5,6,2,3,2,2,2,NA,NA
6021191,109,3,2,88,2,732,2,0,0,6,0,0,0,1,3,1,3,2,2,1,2,3,3,3,2,6,2,6,5,4,4,2,5,4,NA,NA
6021221,109,2,1,88,2,732,4,0,0,6,0,0,0,3,3,1,2,1,1,3,3,1,2,1,3,0,0,7,7,1,2,5,2,3,NA,NA
6021311,109,2,2,92,2,732,4,2,0,5,3,2,1,6,4,1,3,1,4,3,6,3,3,3,3,0,0,7,7,1,1,1,1,1,NA,NA
6021331,109,1,1,92,10,732,4,9,0,8,2,2,2,4,3,1,3,3,2,3,2,3,4,3,4,0,0,7,6,2,2,3,3,1,NA,NA
6021342,109,1,1,86,4,732,2,0,0,13,0,0,0,2,2,1,1,1,2,2,1,3,4,2,5,0,0,5,5,1,3,4,4,3,NA,NA
6021461,109,2,2,91,10,732,2,8,0,8,2,3,1,3,2,1,2,2,2,3,2,2,4,1,4,0,0,6,7,3,3,2,2,2,NA,NA
6021602,109,1,1,89,5,732,8,0,4,12,0,0,0,6,1,1,1,1,1,2,1,3,4,3,4,0,0,5,5,1,1,1,1,1,NA,NA
6031241,109,1,2,85,12,732,8,0,0,12,0,0,0,4,3,1,2,1,4,1,1,2,3,2,3,0,0,5,6,5,4,1,1,1,NA,NA
6031242,109,2,2,88,6,732,2,0,6,12,0,0,0,4,3,1,3,3,2,3,3,2,4,3,4,0,0,7,7,1,2,2,2,3,NA,NA
6031281,109,2,2,92,6,521,4,3,0,8,1,2,1,4,3,3,3,3,3,3,3,3,3,3,3,0,0,4,4,3,4,3,4,3,NA,NA
6031301,109,1,1,86,12,600,4,0,0,8,0,0,0,2,2,1,3,2,2,3,2,3,3,96,6,0,0,5,5,3,2,4,3,3,NA,NA
6031302,109,1,2,90,3,732,2,0,0,8,0,0,0,2,2,2,3,2,2,2,2,3,4,96,6,0,0,6,5,3,2,3,2,2,NA,NA
6031311,109,1,2,87,6,106,6,0,0,8,0,0,0,4,2,1,2,1,1,2,1,1,5,1,4,0,0,5,4,2,2,2,2,1,NA,NA
6031312,109,1,1,88,11,732,2,0,0,8,0,0,0,3,3,1,2,2,2,3,2,3,3,3,4,0,0,5,4,2,2,2,1,3,NA,NA
6031313,109,1,1,91,3,732,2,8,0,8,2,2,1,3,3,2,3,3,3,3,3,4,4,3,3,0,0,5,7,4,2,3,3,4,NA,NA
6031342,109,1,1,85,8,732,1,0,0,10,0,0,0,1,1,1,1,1,1,1,1,1,5,1,5,0,0,6,6,2,2,2,2,1,NA,NA
6031343,109,1,2,90,10,732,1,5,0,5,2,2,2,3,3,3,3,3,3,3,3,3,5,3,3,0,0,3,3,3,3,3,3,3,NA,NA
6031451,109,1,1,86,3,744,8,0,0,13,0,0,0,3,3,3,2,1,2,2,1,1,3,1,3,0,0,7,7,2,1,2,2,1,NA,NA
6031452,109,1,1,88,4,732,8,0,5,13,0,0,0,2,3,2,3,3,1,3,2,4,3,3,3,0,0,5,6,2,1,1,3,1,NA,NA
6041042,109,3,1,85,12,811,4,0,0,8,0,0,0,2,2,1,2,2,2,2,2,6,0,4,5,0,0,5,4,3,2,1,1,1,NA,NA
6041182,109,3,2,87,11,104,8,0,2,13,0,0,0,1,9,1,1,1,2,1,2,3,5,5,5,0,0,6,6,1,1,1,1,2,NA,NA
6041223,109,1,2,89,10,913,4,0,7,13,0,0,0,3,3,1,1,1,1,3,3,2,4,2,4,0,0,5,5,4,3,1,4,2,NA,NA
6041261,109,1,2,92,7,831,4,3,0,8,3,1,1,3,3,2,3,3,3,3,3,3,5,3,4,0,0,5,5,2,2,2,2,2,NA,NA
6041321,109,2,1,88,3,946,4,0,6,12,0,0,0,3,3,1,3,3,2,3,3,3,3,3,3,0,0,5,5,3,2,2,2,4,NA,NA
6041322,109,1,1,89,12,913,8,0,4,13,0,0,0,3,3,1,3,2,1,2,2,2,4,2,4,0,0,4,4,3,2,1,1,5,NA,NA
6041323,109,1,1,91,6,913,3,5,0,6,3,2,2,3,3,2,3,3,2,2,2,3,4,3,4,0,0,5,5,2,2,2,2,2,NA,NA
6041471,109,2,1,90,10,320,4,6,0,6,4,2,2,4,3,1,3,2,2,3,3,2,4,2,4,0,0,6,4,2,3,4,2,2,NA,NA
6041472,109,1,2,92,7,320,4,4,0,5,3,2,2,2,2,2,1,1,2,2,3,3,5,3,5,0,0,6,6,1,2,4,2,1,NA,NA
6140062,109,1,2,92,3,328,5,4,0,6,3,2,2,2,3,3,3,3,4,3,2,6,0,4,4,0,0,7,7,3,1,1,3,1,NA,NA
6512201,109,2,1,92,2,813,8,6,0,5,2,3,2,3,3,1,2,2,1,3,2,3,4,3,4,0,0,5,3,3,3,2,3,4,NA,NA
6512281,109,2,1,92,3,651,2,8,0,8,2,2,1,3,2,1,1,1,1,1,2,1,5,98,8,0,0,6,7,3,4,4,2,3,NA,NA
6512511,109,2,1,92,4,652,1,4,0,6,2,2,1,3,3,2,3,3,3,3,3,3,3,3,3,0,0,6,6,3,2,3,3,3,NA,NA
6513121,109,3,2,92,8,651,4,4,0,5,2,1,1,3,1,1,1,1,3,3,3,3,5,96,6,0,0,7,7,1,5,1,1,1,NA,NA
7011031,109,1,1,91,8,333,4,7,0,6,2,3,2,3,3,1,3,3,3,4,2,4,5,3,5,0,0,4,5,1,2,2,2,2,NA,NA
7011071,109,1,1,85,3,333,3,0,0,13,0,0,0,2,2,1,2,2,1,2,2,1,4,1,4,0,0,5,5,3,4,4,3,3,NA,NA
7011102,109,1,2,91,8,330,8,4,0,5,2,2,2,4,2,1,1,2,1,1,1,2,5,3,3,0,0,5,5,2,2,1,3,2,NA,NA
7011141,109,2,2,91,1,330,4,4,0,5,2,2,1,3,3,1,3,3,3,1,1,2,2,3,2,0,0,5,4,2,1,1,1,1,NA,NA
7011231,109,2,1,87,5,333,7,0,5,12,0,0,0,3,3,2,3,3,3,4,3,4,3,4,4,0,0,5,6,2,2,3,1,3,NA,NA
7011512,109,3,2,88,1,333,8,0,5,13,0,0,0,4,3,2,3,3,3,3,3,3,4,3,4,0,0,6,6,1,2,1,1,2,NA,NA
7012511,109,1,1,88,6,701,8,0,6,12,0,0,0,3,2,1,1,1,1,2,2,4,4,2,4,0,0,5,6,1,2,2,2,4,NA,NA
7020212,109,1,2,85,8,241,7,0,0,13,0,0,0,2,3,3,2,1,2,2,1,3,5,3,4,0,0,5,2,2,2,2,2,1,NA,NA
7020403,109,1,1,87,1,632,2,0,5,12,0,0,0,4,3,3,3,1,1,2,1,96,6,1,5,0,0,4,5,5,1,5,5,5,NA,NA
7021062,109,2,2,85,9,513,2,0,0,12,0,0,0,2,2,1,1,1,2,2,2,6,0,2,4,0,0,5,5,1,2,2,2,2,NA,NA
7021073,109,1,1,85,12,513,2,0,0,8,0,0,0,3,3,1,1,1,1,3,3,3,4,1,4,0,0,7,7,1,1,4,3,4,NA,NA
7021091,109,2,2,85,1,513,1,0,0,12,0,0,0,3,2,1,2,2,2,3,3,3,4,3,1,0,0,5,5,2,2,2,2,2,NA,NA
7021092,109,1,1,87,7,513,7,0,10,13,0,0,0,2,1,1,2,1,1,2,2,3,4,3,3,0,0,6,5,3,4,2,3,3,NA,NA
7021093,109,2,1,89,8,513,1,0,0,8,0,0,0,4,3,1,4,2,1,4,4,4,4,3,5,0,0,3,1,1,2,4,2,1,NA,NA
7021101,109,2,1,88,7,513,2,0,10,12,0,0,0,2,2,1,2,2,1,1,2,3,5,3,5,0,0,5,6,2,2,3,2,1,NA,NA
7021102,109,2,2,89,8,513,7,8,0,9,2,2,1,3,4,2,3,3,2,2,3,3,2,3,2,0,0,5,4,3,2,3,3,4,NA,NA
7021103,109,1,2,91,9,513,7,6,0,9,2,2,1,4,4,1,2,3,4,4,4,3,5,3,5,0,0,3,4,1,3,1,1,5,NA,NA
7021113,109,2,1,86,4,513,4,0,0,12,0,0,0,2,2,2,2,1,1,2,2,3,5,3,3,0,0,4,4,5,3,3,3,3,NA,NA
7021114,109,1,2,88,2,513,97,0,7,13,0,0,0,3,3,1,3,2,2,3,3,3,5,3,5,0,0,7,7,2,3,4,4,4,NA,NA
7021141,109,1,2,87,2,520,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,1,2,5,4,1,5,2,1,5,NA,NA
7021142,109,1,1,88,3,513,1,0,0,8,0,0,0,2,2,2,3,2,2,1,2,3,5,96,6,0,0,4,4,4,3,3,3,3,NA,NA
7021173,109,2,2,86,7,513,1,0,0,8,0,0,0,2,1,1,1,1,1,1,1,6,0,1,5,2,2,7,7,1,1,2,2,2,NA,NA
7021174,109,2,1,88,12,513,4,0,0,4,0,0,0,2,2,1,3,1,1,3,2,6,0,3,5,0,0,4,3,1,3,1,3,3,NA,NA
7021181,109,1,1,90,2,513,4,0,5,13,0,0,0,2,2,1,3,3,1,3,3,1,5,1,5,0,0,6,7,3,3,2,4,4,NA,NA
7021241,109,1,2,88,9,513,7,0,5,13,0,0,0,2,2,2,2,1,2,2,2,3,5,2,5,0,0,6,6,3,2,3,4,3,NA,NA
7021271,109,1,2,89,6,513,7,0,10,12,0,0,0,3,3,2,3,3,3,3,3,2,4,2,2,0,0,6,6,1,1,2,2,2,NA,NA
7021272,109,1,1,91,12,513,4,6,0,8,1,2,1,3,2,1,4,2,3,2,2,3,4,3,4,0,0,4,5,1,1,1,1,1,NA,NA
7021302,109,1,1,91,10,513,97,7,0,8,2,2,1,3,3,3,3,3,3,3,3,3,4,3,4,0,0,6,6,2,3,2,3,3,NA,NA
7021362,109,1,2,85,12,513,8,0,0,12,0,0,0,3,3,3,3,3,2,3,2,6,0,4,3,0,0,4,4,3,2,2,2,2,NA,NA
7021363,109,1,2,88,3,513,96,0,7,12,0,0,0,3,3,2,3,3,3,2,3,6,0,4,3,0,0,4,5,3,4,2,3,3,NA,NA
7021401,109,1,1,89,4,513,97,0,5,12,0,0,0,3,3,1,3,3,1,2,0,2,5,2,5,0,0,7,7,1,2,3,3,4,NA,NA
7021402,109,1,2,90,4,513,97,0,5,12,0,0,0,3,3,2,2,3,2,3,2,2,5,2,5,0,0,7,7,3,3,3,4,5,NA,NA
7021541,109,1,1,88,11,513,97,0,5,13,0,0,0,3,3,2,3,3,2,3,3,3,5,3,5,0,0,5,5,2,2,2,2,2,NA,NA
7021542,109,1,2,91,12,513,2,4,0,5,2,2,2,3,3,3,3,3,3,3,3,2,4,2,4,0,0,5,5,2,3,2,2,3,NA,NA
7030354,109,1,1,85,11,842,97,0,0,8,0,0,0,3,3,3,3,2,3,2,2,2,4,2,4,0,0,5,5,1,1,1,4,1,NA,NA
7030355,109,1,2,85,11,235,7,0,0,13,0,0,0,2,2,1,3,2,2,1,2,2,4,3,3,0,0,6,5,3,2,2,2,3,NA,NA
7031011,109,1,2,92,11,513,3,3,0,5,3,2,2,2,3,3,3,4,4,2,3,2,4,2,3,0,0,5,6,3,2,2,2,2,NA,NA
7031051,109,1,1,90,11,513,3,2,0,5,2,2,2,4,4,2,3,4,2,2,2,3,4,1,3,0,0,7,7,2,4,3,3,4,NA,NA
7031052,109,1,2,92,4,513,3,2,0,8,3,2,1,4,4,3,4,4,4,3,3,3,5,2,5,0,0,6,7,1,1,1,1,1,NA,NA
7031161,109,1,2,90,11,515,3,2,0,5,3,2,2,3,3,1,2,2,1,2,2,2,3,2,2,0,0,6,5,4,4,4,3,3,NA,NA
7031162,109,1,1,90,11,515,3,2,0,5,3,2,1,3,3,3,3,3,3,3,3,2,4,2,3,0,0,6,5,2,3,2,2,2,NA,NA
7031231,109,1,1,91,3,513,1,5,0,8,2,3,3,3,3,2,3,3,3,3,3,3,4,3,4,0,0,4,4,3,2,2,2,3,NA,NA
7031232,109,1,1,92,4,513,1,3,0,5,2,2,1,3,3,2,2,3,2,2,2,3,4,3,4,0,0,6,6,1,1,1,1,1,NA,NA
7031271,109,1,1,92,7,513,2,4,0,8,3,2,1,6,3,1,2,3,2,3,3,2,3,2,3,0,0,6,7,2,2,3,3,1,NA,NA
7031342,109,2,2,85,4,513,2,0,0,12,0,0,0,3,2,1,2,2,2,2,2,1,4,1,4,2,2,7,7,1,1,1,1,1,NA,NA
7031421,109,1,1,86,8,513,7,0,0,12,0,0,0,2,2,2,2,2,2,3,3,3,5,3,5,0,0,6,5,4,3,4,3,2,NA,NA
7040235,109,1,2,85,5,333,2,0,3,13,0,0,0,1,2,1,1,1,1,1,2,3,5,3,5,0,0,6,4,1,1,1,1,1,NA,NA
7041011,109,1,2,86,5,712,5,0,0,12,0,0,0,2,3,3,3,2,3,3,3,1,2,1,2,0,0,7,7,5,3,3,4,3,NA,NA
7041012,109,2,2,88,4,712,4,0,7,12,0,0,0,4,4,2,3,3,2,3,3,3,4,3,4,0,0,5,6,1,2,1,1,2,NA,NA
7041013,109,2,1,89,8,712,4,5,0,9,2,2,1,3,4,3,3,3,3,4,3,2,3,1,3,0,0,6,7,3,2,2,2,3,NA,NA
7041022,109,2,2,86,1,712,2,0,0,12,0,0,0,3,3,2,3,3,2,2,2,3,5,3,4,0,0,4,4,1,4,2,2,2,NA,NA
7041023,109,2,2,87,1,912,4,0,9,12,0,0,0,2,2,2,2,2,2,2,2,4,5,3,5,0,0,6,6,1,1,1,1,1,NA,NA
7041181,109,2,1,87,6,701,4,0,0,5,0,0,0,2,2,1,3,3,2,2,2,3,4,3,4,0,0,6,5,1,3,1,2,2,NA,NA
7041182,109,2,1,89,10,900,7,0,4,13,0,0,0,3,3,2,3,3,1,1,1,3,4,4,4,0,0,5,5,2,2,1,1,2,NA,NA
7041183,109,2,2,91,8,701,4,3,0,5,1,2,2,4,3,3,3,2,2,2,2,3,5,4,4,0,0,5,6,3,4,4,2,2,NA,NA
7041261,109,1,1,90,11,712,3,2,0,8,2,2,2,3,3,3,3,3,3,3,3,1,4,1,4,0,0,6,7,2,2,2,2,2,NA,NA
7041391,109,1,2,87,7,712,4,0,3,12,0,0,0,2,1,1,1,3,4,2,2,3,5,3,3,0,0,4,5,1,2,3,4,1,NA,NA
7041392,109,1,1,90,4,712,4,0,0,6,0,0,0,1,3,1,4,1,3,2,4,4,3,3,2,0,0,3,4,1,2,3,1,2,NA,NA
7041411,109,1,2,89,10,433,7,0,4,13,0,0,0,4,4,2,3,3,2,3,3,3,5,3,4,0,0,5,5,1,1,2,3,1,NA,NA
7041412,109,1,1,92,12,712,2,4,0,8,4,2,2,3,3,3,3,3,3,3,2,3,2,3,2,0,0,6,6,3,2,4,4,3,NA,NA
7041483,109,1,2,88,8,712,97,0,7,12,0,0,0,2,2,1,2,1,2,1,2,6,0,3,4,0,0,5,5,2,1,1,1,1,NA,NA
7041511,109,1,1,85,11,711,4,0,0,13,0,0,0,2,1,3,2,1,2,1,2,3,4,4,4,0,0,7,7,2,5,1,5,1,NA,NA
7041512,109,1,2,87,1,711,8,0,6,13,0,0,0,2,2,2,2,2,2,2,2,3,4,4,4,0,0,5,7,4,3,4,4,4,NA,NA
7041531,109,2,2,88,9,112,7,0,10,12,0,0,0,1,1,2,2,1,2,2,1,2,4,2,4,0,0,6,5,3,3,2,3,4,NA,NA
7092352,109,1,1,91,7,524,8,5,0,9,2,3,1,3,3,3,3,3,3,3,3,1,5,1,4,0,0,7,4,3,2,2,3,3,NA,NA
7093121,109,2,1,91,2,709,2,6,0,8,3,3,1,4,3,1,2,2,1,3,2,3,4,4,4,0,0,6,5,4,3,4,2,3,NA,NA
7093301,109,1,2,87,11,709,4,0,0,8,0,0,0,3,2,1,3,1,1,2,3,2,1,2,4,0,0,7,7,3,3,2,2,2,NA,NA
7093302,109,1,2,91,7,709,4,6,0,8,3,2,1,3,2,1,2,2,3,1,2,2,4,2,4,0,0,5,5,3,3,3,3,2,NA,NA
7102211,109,1,1,92,8,710,4,4,0,6,2,2,1,3,3,3,3,4,3,2,2,2,5,2,4,0,0,6,7,1,1,1,1,2,NA,NA
7102341,109,2,2,92,1,710,8,4,0,5,1,2,3,3,4,2,3,3,4,3,4,2,2,2,2,0,0,5,5,4,4,4,4,3,NA,NA
7102361,109,1,1,91,7,710,4,5,0,8,2,1,1,4,4,2,3,3,2,3,4,2,5,4,5,0,0,7,7,2,1,2,1,1,NA,NA
7212251,109,2,2,88,10,407,4,0,4,13,0,0,0,3,3,2,3,3,3,2,2,3,4,3,2,0,0,5,5,3,3,2,2,2,NA,NA
7212271,109,1,2,92,6,721,4,7,0,9,2,2,1,4,2,3,2,3,2,3,1,2,5,3,1,0,0,6,7,1,3,1,2,3,NA,NA
7213292,109,2,2,90,5,710,4,0,9,12,0,0,0,3,3,3,2,1,2,1,2,2,4,2,2,0,0,4,3,5,5,4,5,4,NA,NA
7373081,109,1,2,88,1,737,2,0,0,8,0,0,0,3,3,2,1,1,3,2,1,2,4,4,3,0,0,5,6,3,4,3,3,4,NA,NA
7373082,109,1,2,90,11,308,2,5,0,8,4,2,1,2,3,1,2,1,3,2,2,2,5,2,5,0,0,4,4,3,3,3,3,3,NA,NA
7373083,109,1,2,91,11,737,2,10,0,8,2,2,1,3,3,1,1,1,3,2,1,2,4,96,6,0,0,5,7,3,4,1,5,2,NA,NA
7373271,109,1,2,91,2,737,4,3,0,6,4,2,1,2,1,1,2,1,1,2,2,2,5,2,5,0,0,7,7,1,2,3,2,1,NA,NA
7373272,109,1,1,92,12,737,4,5,0,8,3,2,2,3,3,2,2,2,3,2,3,2,5,2,4,0,0,7,7,2,2,3,2,3,NA,NA
8010122,109,1,2,86,6,204,7,0,5,14,0,0,0,2,2,2,3,1,6,2,3,2,4,2,4,2,2,5,2,2,2,2,3,4,NA,NA
8011031,109,1,2,86,2,204,8,0,0,13,0,0,0,2,1,1,2,1,1,1,2,96,6,2,4,0,0,6,5,4,2,2,3,2,NA,NA
8011131,109,1,1,92,1,204,2,5,0,8,2,2,1,3,3,1,2,3,1,3,2,2,5,2,5,0,0,5,4,3,2,4,4,3,NA,NA
8011132,109,1,1,90,4,204,4,0,6,12,0,0,0,2,2,1,1,1,1,2,2,3,4,3,4,0,0,5,5,4,3,4,4,2,NA,NA
8011152,109,1,1,85,2,260,7,0,0,12,0,0,0,3,2,2,2,2,2,3,3,2,4,2,4,0,0,6,6,4,5,2,4,5,NA,NA
8011301,109,1,2,92,6,203,7,9,0,8,1,1,1,3,3,2,2,3,3,1,1,1,1,1,5,0,0,7,7,1,1,1,1,3,NA,NA
8011333,109,1,1,86,2,204,8,0,0,12,0,0,0,3,3,3,4,3,2,4,4,2,3,2,3,0,0,7,6,3,1,3,2,1,NA,NA
8011351,109,1,2,86,10,710,8,0,4,12,0,0,0,4,4,3,3,3,4,2,3,1,5,1,8,0,0,5,5,1,1,1,1,1,NA,NA
8011474,109,1,1,88,12,204,2,0,0,6,0,0,0,2,2,2,2,2,2,2,2,4,5,4,5,0,0,2,3,3,3,3,3,3,NA,NA
8011502,109,2,1,88,11,204,8,0,0,6,0,0,0,1,2,2,3,1,1,2,1,3,5,3,3,0,0,7,7,2,1,2,1,1,NA,NA
8020181,109,2,2,88,11,204,8,0,5,12,0,0,0,4,3,2,3,3,4,3,2,2,3,3,3,0,0,7,7,2,2,2,2,1,NA,NA
8020182,109,1,1,90,12,204,8,5,0,8,1,2,1,4,4,3,4,3,4,4,4,1,4,4,4,0,0,7,7,1,1,1,1,1,NA,NA
8020243,109,2,1,87,3,204,7,0,6,12,0,0,0,2,2,1,2,2,2,3,2,1,3,1,3,0,0,7,7,1,1,1,5,1,NA,NA
8020354,109,2,1,88,4,242,7,0,4,13,0,0,0,2,2,2,2,2,2,3,2,2,4,2,4,0,0,4,4,5,4,2,3,2,NA,NA
8021041,109,2,1,92,7,115,8,3,0,5,3,2,1,3,4,3,3,2,4,2,3,2,4,2,2,0,0,5,5,1,2,4,2,1,NA,NA
8021092,109,1,2,92,5,242,7,5,0,5,3,3,2,3,2,2,3,3,4,3,2,3,5,3,1,0,0,5,5,2,3,1,3,4,NA,NA
8021251,109,1,1,88,5,515,7,0,6,13,0,0,0,1,1,1,2,1,2,2,2,2,3,3,3,0,0,7,7,3,4,3,3,3,NA,NA
8030011,109,1,2,86,5,220,8,0,6,13,0,0,0,1,1,1,2,1,1,1,1,3,3,2,2,0,0,4,4,3,2,2,2,4,NA,NA
8030012,109,1,1,89,5,600,4,0,6,13,0,0,0,1,1,1,1,1,1,1,1,2,3,2,3,0,0,4,4,3,3,1,2,2,NA,NA
8030053,109,4,2,85,9,251,8,0,0,13,0,0,0,2,2,2,2,2,2,2,2,2,4,3,4,2,2,5,4,1,3,4,4,3,NA,NA
8030263,109,1,1,87,4,220,6,0,4,13,0,0,0,2,2,2,2,1,2,3,2,2,4,2,4,0,0,7,7,1,1,1,1,1,NA,NA
8031032,109,1,2,85,10,242,7,0,0,13,0,0,0,3,3,4,3,1,4,1,4,4,5,3,5,0,0,7,5,2,1,1,4,1,NA,NA
8031453,109,1,2,88,5,412,7,0,6,13,0,0,0,3,4,2,2,2,2,1,3,2,4,2,3,0,0,6,7,3,2,2,3,1,NA,NA
8031461,109,2,2,85,1,402,8,0,0,12,0,0,0,4,3,1,3,3,4,1,1,4,4,2,4,0,0,6,4,2,1,1,2,1,NA,NA
8031462,109,1,1,86,8,402,8,0,0,12,0,0,0,3,3,1,2,2,2,2,2,4,4,1,4,0,0,7,6,2,2,2,2,1,NA,NA
8040462,109,1,1,85,6,404,3,0,6,13,0,0,0,3,3,2,2,2,2,2,2,2,3,2,2,0,0,6,6,4,3,3,3,3,NA,NA
8041031,109,1,2,85,3,99,7,0,0,13,0,0,0,4,3,3,3,2,4,2,2,2,2,2,2,0,0,6,6,2,3,1,2,3,NA,NA
8041032,109,1,2,86,9,403,7,0,3,12,0,0,0,4,3,3,3,3,4,0,3,3,4,3,4,0,0,6,5,1,1,2,2,2,NA,NA
8041033,109,1,1,91,8,403,4,5,0,5,1,1,1,3,2,2,2,2,2,2,2,3,5,3,5,0,0,6,6,4,1,1,1,1,NA,NA
8041071,109,1,1,90,7,412,4,0,4,10,0,0,0,2,2,1,1,1,2,2,2,3,4,4,3,0,0,5,6,2,4,3,3,4,NA,NA
8041072,109,1,2,92,8,412,4,5,0,8,1,3,3,4,3,3,3,2,3,2,2,5,3,5,3,0,0,3,3,5,2,5,3,5,NA,NA
8041422,109,2,1,88,7,403,4,0,3,12,0,0,0,2,3,1,3,2,2,2,3,4,2,1,3,2,2,6,7,1,1,2,1,1,NA,NA
8041423,109,2,1,92,9,403,4,4,0,5,2,2,2,3,4,2,3,3,2,2,3,4,3,2,3,0,0,7,7,1,1,1,1,1,NA,NA
8050192,109,1,1,86,11,403,7,0,5,12,0,0,0,1,1,1,1,1,1,1,1,3,5,3,5,0,0,4,5,3,2,2,1,4,NA,NA
8050231,109,1,2,86,6,106,97,0,6,13,0,0,0,3,3,3,3,3,3,2,0,3,4,4,2,0,0,4,5,2,3,2,2,1,NA,NA
8050232,109,1,1,92,11,403,8,2,0,5,3,2,1,4,2,1,3,3,3,2,2,2,3,3,3,0,0,6,6,1,1,2,1,1,NA,NA
8051052,109,1,1,87,9,111,3,0,5,13,0,0,0,0,1,2,2,2,0,2,2,2,4,2,4,0,0,7,6,2,2,1,3,1,NA,NA
8051141,109,2,1,86,9,320,8,0,6,13,0,0,0,2,2,1,3,2,2,2,3,2,3,3,2,0,0,7,5,3,4,3,2,4,NA,NA
8051142,109,2,1,91,1,600,8,5,0,5,2,2,1,3,2,2,3,3,2,2,3,3,4,3,3,0,0,6,6,4,3,4,3,2,NA,NA
8051251,109,1,2,85,10,621,4,0,0,13,0,0,0,2,2,1,3,1,2,2,2,3,4,3,3,0,0,6,5,3,2,4,3,3,NA,NA
8051252,109,1,1,90,8,717,4,0,5,12,0,0,0,3,4,2,3,3,6,2,2,1,5,1,5,0,0,7,7,2,1,1,1,2,NA,NA
8051301,109,1,1,86,10,701,2,0,5,13,0,0,0,1,1,2,1,1,1,1,1,2,3,2,4,0,0,5,7,1,1,1,1,1,NA,NA
