respondent_id,survey_year,survey_month,gender,birth_year_tw,birth_month,residence,housing_type,school_type,course_difficulty,school_rules_schedule,sleepover_friends,curfew_time,dress_appearance,daily_routine,internet_time,relationship_status,money_usage,job_choice,father_health,talk_to_father,mother_health,talk_to_mother,life_happiness,life_quality,internet_addiction_1,internet_addiction_2,internet_addiction_3,internet_addiction_4,internet_addiction_5,edu_rank_combined,internet_use_combined_ten,internet_use_combined
8020243,2020,2,1,87,3,204,7,12,NA,NA,2,2,1,2,2,2,3,2,1,3,1,3,7,7,1,1,1,5,1,NA,6,3
8020354,2020,2,1,88,4,242,7,13,NA,NA,2,2,2,2,2,2,3,2,2,4,2,4,4,4,5,4,2,3,2,NA,4,2
8021041,2020,2,1,92,7,115,8,5,2,1,3,4,3,3,2,4,2,3,2,4,2,2,5,5,1,2,4,2,1,3,3,2
8021092,2020,1,2,92,5,242,7,5,3,2,3,2,2,3,3,4,3,2,3,5,3,1,5,5,2,3,1,3,4,3,5,3
8021251,2020,1,1,88,5,515,7,13,NA,NA,1,1,1,2,1,2,2,2,2,3,3,3,7,7,3,4,3,3,3,NA,6,3
8030011,2020,1,2,86,5,220,8,13,NA,NA,1,1,1,2,1,1,1,1,3,3,2,2,4,4,3,2,2,2,4,NA,6,3
8030012,2020,1,1,89,5,600,4,13,NA,NA,1,1,1,1,1,1,1,1,2,3,2,3,4,4,3,3,1,2,2,NA,6,3
8030053,2020,4,2,85,9,251,8,13,NA,NA,2,2,2,2,2,2,2,2,2,4,3,4,5,4,1,3,4,4,3,NA,NA,NA
8030263,2020,1,1,87,4,220,6,13,NA,NA,2,2,2,2,1,2,3,2,2,4,2,4,7,7,1,1,1,1,1,NA,4,2
8031032,2020,1,2,85,10,242,7,13,NA,NA,3,3,4,3,1,4,1,4,4,5,3,5,7,5,2,1,1,4,1,NA,NA,NA
8031453,2020,1,2,88,5,412,7,13,NA,NA,3,4,2,2,2,2,1,3,2,4,2,3,6,7,3,2,2,3,1,NA,6,3
8031461,2020,2,2,85,1,402,8,12,NA,NA,4,3,1,3,3,4,1,1,4,4,2,4,6,4,2,1,1,2,1,NA,NA,NA
8031462,2020,1,1,86,8,402,8,12,NA,NA,3,3,1,2,2,2,2,2,4,4,1,4,7,6,2,2,2,2,1,NA,NA,NA
8040462,2020,1,1,85,6,404,3,13,NA,NA,3,3,2,2,2,2,2,2,2,3,2,2,6,6,4,3,3,3,3,NA,6,3
8041031,2020,1,2,85,3,99,7,13,NA,NA,4,3,3,3,2,4,2,2,2,2,2,2,6,6,2,3,1,2,3,NA,NA,NA
8041032,2020,1,2,86,9,403,7,12,NA,NA,4,3,3,3,3,4,NA,3,3,4,3,4,6,5,1,1,2,2,2,NA,3,2
8041033,2020,1,1,91,8,403,4,5,1,1,3,2,2,2,2,2,2,2,3,5,3,5,6,6,4,1,1,1,1,1,5,3
8041071,2020,1,1,90,7,412,4,10,NA,NA,2,2,1,1,1,2,2,2,3,4,4,3,5,6,2,4,3,3,4,NA,4,2
8041072,2020,1,2,92,8,412,4,8,3,3,4,3,3,3,2,3,2,2,5,3,5,3,3,3,5,2,5,3,5,1,5,3
8041422,2020,2,1,88,7,403,4,12,NA,NA,2,3,1,3,2,2,2,3,4,2,1,3,6,7,1,1,2,1,1,NA,3,2
8041423,2020,2,1,92,9,403,4,5,2,2,3,4,2,3,3,2,2,3,4,3,2,3,7,7,1,1,1,1,1,2,4,2
8050192,2020,1,1,86,11,403,7,12,NA,NA,1,1,1,1,1,1,1,1,3,5,3,5,4,5,3,2,2,1,4,NA,5,3
8050231,2020,1,2,86,6,106,NA,13,NA,NA,3,3,3,3,3,3,2,NA,3,4,4,2,4,5,2,3,2,2,1,NA,6,3
8050232,2020,1,1,92,11,403,8,5,2,1,4,2,1,3,3,3,2,2,2,3,3,3,6,6,1,1,2,1,1,3,2,1
8051052,2020,1,1,87,9,111,3,13,NA,NA,NA,1,2,2,2,NA,2,2,2,4,2,4,7,6,2,2,1,3,1,NA,5,3
8051141,2020,2,1,86,9,320,8,13,NA,NA,2,2,1,3,2,2,2,3,2,3,3,2,7,5,3,4,3,2,4,NA,6,3
8051142,2020,2,1,91,1,600,8,5,2,1,3,2,2,3,3,2,2,3,3,4,3,3,6,6,4,3,4,3,2,2,5,3
8051251,2020,1,2,85,10,621,4,13,NA,NA,2,2,1,3,1,2,2,2,3,4,3,3,6,5,3,2,4,3,3,NA,NA,NA
8051252,2020,1,1,90,8,717,4,12,NA,NA,3,4,2,3,3,NA,2,2,1,5,1,5,7,7,2,1,1,1,2,NA,5,3
8051301,2020,1,1,86,10,701,2,13,NA,NA,1,1,2,1,1,1,1,1,2,3,2,4,5,7,1,1,1,1,1,NA,5,3
8051302,2020,1,1,88,10,600,4,13,NA,NA,2,1,3,3,2,1,2,1,2,4,2,3,4,4,2,2,1,2,3,NA,5,3
8051311,2020,1,1,90,10,600,4,8,2,2,3,2,1,3,3,2,2,3,1,3,1,3,5,7,4,4,3,3,3,2,3,2
8051312,2020,1,2,92,10,600,4,5,2,1,3,3,2,2,2,3,2,2,2,3,2,2,6,6,4,3,3,3,2,3,4,2
8051371,2020,1,1,86,9,622,4,8,NA,NA,1,1,1,1,1,1,1,1,2,3,2,3,5,5,4,4,3,4,4,NA,NA,NA
8051372,2020,1,1,88,5,237,4,4,NA,NA,1,1,1,1,1,1,1,1,5,4,3,5,4,4,3,1,1,1,5,NA,NA,NA
8072491,2020,2,1,89,3,807,7,12,NA,NA,NA,1,3,2,2,1,2,1,4,5,2,5,5,6,2,2,4,3,2,NA,4,2
8072492,2020,1,1,90,9,807,7,8,2,2,4,3,2,2,3,2,3,3,2,4,1,4,7,7,2,2,2,3,1,2,3,2
8130663,2020,1,1,85,1,406,8,14,NA,NA,1,2,1,3,1,1,2,2,2,4,3,5,6,6,2,1,2,1,1,NA,6,3
8202471,2020,1,1,90,11,820,8,8,3,3,3,2,1,2,2,1,3,2,1,4,NA,NA,5,4,5,3,4,3,3,2,7,4
8203051,2020,1,2,92,10,825,4,8,2,2,1,3,2,2,3,4,3,3,1,4,2,5,7,7,3,5,5,5,4,4,3,2
8203151,2020,1,2,85,11,500,4,13,NA,NA,3,2,2,2,1,3,2,2,2,4,2,1,4,5,1,1,1,2,1,NA,NA,NA
8203152,2020,1,1,90,12,820,4,8,1,1,3,3,4,3,2,2,2,2,2,5,2,5,5,5,4,1,2,3,1,3,5,3
8203161,2020,1,1,91,4,721,6,8,2,1,3,3,3,3,3,3,4,3,1,4,4,4,7,7,1,4,3,2,2,2,6,3
8203421,2020,2,1,92,9,820,4,5,2,1,3,1,1,3,3,1,3,2,3,5,3,4,5,5,3,2,3,2,2,2,4,2
8203422,2020,2,1,90,1,820,4,5,NA,NA,2,3,1,1,3,1,4,3,3,5,3,4,5,5,5,1,1,1,5,NA,NA,NA
8243361,2020,1,2,92,8,824,4,5,2,1,4,3,3,3,3,4,3,3,1,5,2,5,5,7,1,2,3,4,2,1,6,3
8243421,2020,1,1,92,1,824,2,8,1,1,4,3,2,3,3,2,2,2,3,4,2,5,6,6,3,2,3,4,2,2,7,4
8303041,2020,1,2,88,6,830,8,12,NA,NA,4,4,2,3,2,2,3,3,6,NA,3,4,5,5,1,2,2,2,4,NA,10,5
8303361,2020,1,1,87,5,999,4,4,NA,NA,2,2,1,1,1,2,2,2,2,4,NA,NA,5,4,4,2,3,3,3,NA,NA,NA
9010252,2020,1,1,85,9,114,7,12,NA,NA,2,2,1,1,1,2,1,2,2,5,3,5,5,3,3,3,3,2,3,NA,10,5
9010432,2020,1,2,85,7,320,7,14,NA,NA,2,2,1,1,1,1,2,2,3,3,3,3,4,4,4,3,1,2,2,NA,10,5
9010433,2020,1,1,86,12,115,7,12,NA,NA,3,1,1,3,2,1,2,2,2,5,2,4,5,5,3,3,2,3,3,NA,4,2
9011051,2020,3,1,87,2,100,7,13,NA,NA,2,2,1,3,1,2,2,2,1,4,1,4,5,5,2,1,2,1,1,NA,4,2
9011381,2020,1,2,92,3,116,8,5,2,1,3,3,3,3,2,2,1,2,2,4,2,4,5,4,3,2,2,3,4,1,3,2
9011571,2020,1,1,85,1,408,8,13,NA,NA,2,3,3,1,1,2,3,1,3,3,3,4,6,4,3,1,1,3,2,NA,NA,NA
9011572,2020,1,1,86,1,993,NA,10,NA,NA,2,1,2,1,1,2,3,2,2,4,2,4,6,5,4,2,1,3,2,NA,NA,NA
9030013,2020,2,1,88,11,114,8,12,NA,NA,2,2,1,3,3,2,2,NA,2,4,2,4,6,6,1,1,2,2,3,NA,5,3
9031031,2020,2,2,85,1,114,8,13,NA,NA,4,1,1,1,2,NA,2,4,1,1,2,3,5,7,1,1,5,1,1,NA,NA,NA
9031141,2020,1,1,85,7,115,7,8,NA,NA,2,2,2,2,1,1,3,2,3,5,3,3,4,4,1,3,1,5,4,NA,NA,NA
9031142,2020,2,1,88,6,115,7,12,NA,NA,2,2,3,3,3,2,2,2,2,4,2,4,5,5,2,3,1,5,2,NA,4,2
9031143,2020,1,2,89,9,115,NA,12,NA,NA,2,2,1,2,1,3,2,2,3,4,3,2,3,3,2,1,2,2,1,NA,9,5
9031192,2020,3,1,85,10,251,7,12,NA,NA,3,2,2,3,3,1,2,4,2,4,1,3,7,5,4,2,4,2,5,NA,9,5
9031351,2020,1,1,85,12,115,7,13,NA,NA,1,1,1,1,1,1,1,1,1,4,2,3,7,6,2,3,1,3,2,NA,5,3
9031352,2020,2,2,89,2,115,7,13,NA,NA,2,2,2,2,1,1,1,3,1,4,3,3,4,4,2,1,1,1,1,NA,4,2
9040452,2020,1,1,85,8,114,8,13,NA,NA,2,2,1,2,1,1,2,2,2,5,2,4,5,5,3,3,3,2,3,NA,NA,NA
9041021,2020,2,1,86,1,221,8,12,NA,NA,2,2,2,3,3,2,3,3,1,3,1,3,5,5,3,3,3,4,4,NA,NA,NA
9041022,2020,2,2,88,7,221,8,13,NA,NA,4,3,2,2,2,2,2,2,2,4,2,4,5,5,3,2,4,4,3,NA,5,3
9041232,2020,2,1,91,8,338,2,5,3,2,1,3,1,3,3,NA,3,3,1,5,1,5,6,6,1,1,1,1,1,1,3,2
9051131,2020,2,2,87,7,807,2,12,NA,NA,4,4,4,4,1,4,2,2,NA,5,3,4,6,3,4,1,1,2,1,NA,5,3
9051282,2020,1,1,89,11,221,8,12,NA,NA,1,1,1,1,1,1,2,2,2,5,2,5,6,6,1,1,1,1,1,NA,6,3
9051381,2020,2,2,91,9,114,8,5,2,1,4,4,2,3,2,4,2,NA,2,4,1,2,6,6,1,1,2,1,2,3,3,2
9051382,2020,2,2,91,9,114,8,5,2,1,4,4,2,3,2,4,3,4,2,3,1,2,7,7,1,3,1,3,2,1,3,2
9051431,2020,1,2,86,2,99,7,13,NA,NA,3,3,2,2,2,2,3,2,2,4,2,4,4,4,3,4,2,3,3,NA,10,5
9051432,2020,2,1,88,2,99,8,13,NA,NA,2,1,1,1,1,1,1,1,1,4,3,4,7,7,2,2,2,2,3,NA,5,3
9051511,2020,2,2,86,8,114,7,14,NA,NA,2,2,1,2,2,2,2,2,3,4,3,3,7,7,3,3,3,3,3,NA,6,3
9051512,2020,2,2,90,4,114,7,13,NA,NA,3,3,1,1,1,2,2,3,2,5,2,5,4,3,5,5,5,5,5,NA,7,4
9060451,2020,2,1,87,10,106,7,8,NA,NA,2,1,1,2,1,1,2,2,2,5,4,4,5,6,3,1,3,2,4,NA,NA,NA
9060491,2020,3,1,86,6,799,7,12,NA,NA,1,1,3,3,3,2,3,2,4,5,3,4,4,5,3,1,1,3,1,NA,4,2
9060664,2020,2,1,88,1,100,7,10,NA,NA,2,2,2,2,3,2,2,2,2,3,2,3,6,6,2,2,2,2,2,NA,NA,NA
9061061,2020,1,2,86,6,114,7,13,NA,NA,2,1,1,2,2,1,2,1,4,3,2,1,6,4,2,3,2,4,1,NA,NA,NA
9061062,2020,1,1,88,6,114,7,8,NA,NA,1,2,1,2,2,1,2,2,4,5,2,3,6,6,4,3,4,5,4,NA,NA,NA
9061151,2020,3,2,86,2,320,7,13,NA,NA,1,1,1,2,1,1,1,3,3,4,3,4,4,6,2,2,2,2,2,NA,NA,NA
9061381,2020,2,2,87,10,114,2,13,NA,NA,2,3,2,3,1,3,3,3,2,4,3,3,5,6,4,3,3,3,3,NA,7,4
9061591,2020,2,1,85,2,206,7,6,NA,NA,3,2,1,3,1,3,3,3,4,5,4,4,7,5,3,2,3,2,1,NA,NA,NA
9061592,2020,1,2,86,5,206,7,13,NA,NA,2,3,1,1,1,2,1,1,3,3,3,2,4,6,1,2,2,2,3,NA,NA,NA
9072101,2020,2,1,92,5,907,2,8,2,1,2,2,3,3,1,4,3,2,5,4,2,3,4,5,4,2,3,3,1,2,9,5
9072142,2020,1,1,87,8,900,8,8,NA,NA,2,1,1,1,1,1,2,1,3,5,3,5,5,4,3,1,1,1,1,NA,NA,NA
9072301,2020,2,2,92,7,700,2,8,1,1,3,3,1,3,3,3,3,3,1,4,1,4,6,7,1,3,1,3,3,2,3,2
9072391,2020,2,2,90,11,907,2,8,1,2,3,3,1,3,3,1,2,2,2,3,2,2,6,5,2,4,3,3,3,4,3,2
9072551,2020,2,1,92,8,907,2,5,1,1,4,3,2,4,4,4,4,2,1,3,2,1,7,7,2,2,1,1,2,3,3,2
9073411,2020,1,2,86,12,907,2,12,NA,NA,2,2,1,1,1,2,2,2,3,4,NA,NA,6,7,2,2,2,3,2,NA,8,4
9112441,2020,2,2,87,1,913,4,8,NA,NA,3,1,3,1,1,1,3,3,2,4,1,5,6,5,1,5,1,1,5,NA,NA,NA
9113071,2020,1,2,88,1,911,4,9,NA,NA,2,2,2,3,3,3,3,2,2,5,2,5,7,7,1,3,1,3,3,NA,NA,NA
9113073,2020,1,2,91,6,911,4,9,2,2,3,3,2,3,3,3,3,2,2,5,2,5,7,7,2,2,2,2,3,2,5,3
9113261,2020,1,2,92,5,911,1,8,2,1,4,3,3,3,3,3,3,2,1,1,1,1,6,7,2,3,1,3,1,1,8,4
9113402,2020,3,2,88,10,911,5,12,NA,NA,4,3,1,2,1,3,1,2,1,5,1,5,4,5,2,3,4,5,5,NA,8,4
9113411,2020,2,2,91,2,911,4,9,2,1,3,3,2,4,2,3,3,2,4,5,4,4,5,3,2,2,3,3,2,2,5,3
9234251,2020,2,2,92,3,923,1,8,2,1,4,4,2,3,2,4,3,2,2,5,2,3,5,5,3,1,2,5,3,2,10,5
9733301,2020,1,2,88,8,300,8,6,NA,NA,3,2,2,3,1,3,2,3,3,5,3,4,5,5,3,2,3,3,4,NA,NA,NA
9733302,2020,1,2,89,10,324,4,13,NA,NA,3,3,2,3,2,3,2,3,3,5,3,3,4,4,5,5,5,5,5,NA,NA,NA
9733361,2020,2,1,91,8,973,8,8,2,1,3,3,2,3,3,2,3,3,2,4,2,3,5,6,1,2,2,3,2,2,3,2
9733362,2020,2,1,91,8,973,8,8,2,3,NA,1,3,3,3,NA,4,3,3,5,1,3,4,5,5,5,4,5,3,1,10,5
10421,2022,2,1,88,5,824,NA,12,NA,NA,1,2,1,1,1,1,1,2,3,5,1,4,7,7,1,1,1,1,2,4,6,3
10422,2022,1,2,90,7,413,8,12,NA,NA,2,2,1,2,1,NA,1,2,2,5,1,1,6,7,1,1,1,1,5,2,6,3
11101,2022,3,1,87,1,248,7,13,NA,NA,2,2,1,2,1,1,2,2,2,2,2,1,5,7,1,3,1,1,3,NA,NA,NA
11102,2022,2,2,89,12,116,8,13,NA,NA,2,2,1,2,1,2,1,2,2,3,2,3,7,7,4,3,2,2,1,3,10,5
11443,2022,1,2,88,12,815,NA,5,NA,NA,2,2,1,2,1,2,2,2,2,3,2,2,5,5,2,2,1,2,1,NA,NA,NA
20102,2022,4,1,88,8,813,2,13,NA,NA,1,1,1,1,1,1,1,1,1,4,1,4,7,7,5,5,5,5,3,NA,NA,NA
21071,2022,3,2,90,9,804,8,13,NA,NA,4,3,3,3,3,3,1,2,4,4,3,4,4,4,3,3,2,3,4,2,5,3
21072,2022,3,2,94,5,831,7,9,3,1,4,3,1,4,4,4,1,3,3,2,3,2,4,5,3,4,4,3,5,1,9,5
21122,2022,3,1,91,6,813,8,12,NA,NA,4,3,3,3,3,2,3,3,6,NA,3,5,6,6,3,3,3,3,3,2,3,2
21251,2022,3,1,88,2,333,8,13,NA,NA,2,2,1,2,1,1,2,1,3,3,3,4,4,5,3,1,2,3,1,NA,NA,NA
21252,2022,3,2,88,2,813,8,13,NA,NA,2,2,3,2,1,2,1,2,3,3,3,2,5,3,3,1,1,2,2,1,6,3
21411,2022,4,2,90,7,116,8,13,NA,NA,2,3,1,1,1,1,2,2,2,3,2,3,5,6,2,3,3,2,3,2,5,3
21451,2022,2,1,87,10,815,8,13,NA,NA,2,2,2,2,2,2,2,3,4,3,4,4,6,6,4,1,3,2,1,NA,NA,NA
21471,2022,2,1,91,7,831,8,8,NA,NA,3,3,2,2,1,2,2,2,1,4,1,3,6,5,2,3,2,2,3,NA,NA,NA
21551,2022,3,1,89,7,807,2,12,NA,NA,2,2,1,2,2,2,2,2,2,4,2,4,6,6,2,2,3,3,3,3,7,4
21552,2022,3,2,90,10,717,8,12,NA,NA,2,3,1,2,1,2,2,2,1,3,1,3,6,7,4,3,2,4,2,2,7,4
31321,2022,3,2,87,3,802,7,13,NA,NA,3,2,2,1,1,1,1,2,2,5,3,4,6,6,4,2,4,3,2,NA,NA,NA
31471,2022,3,2,93,3,802,7,9,2,1,2,3,1,2,2,2,2,2,1,4,1,3,7,7,4,4,3,4,4,4,8,4
41051,2022,3,2,94,12,807,8,6,2,1,4,3,3,4,3,4,4,4,1,4,1,3,5,5,4,3,4,5,3,2,6,3
41151,2022,4,1,88,9,974,6,13,NA,NA,1,2,1,1,1,1,1,2,3,5,4,5,6,6,2,4,4,5,4,3,6,3
41152,2022,4,2,94,3,807,4,8,2,1,3,2,1,2,3,1,2,3,4,5,5,4,4,6,5,4,5,4,5,3,10,5
41271,2022,1,2,88,12,807,8,12,NA,NA,3,3,2,3,2,1,1,2,2,4,2,4,6,6,3,4,2,2,3,2,5,3
41272,2022,1,1,91,2,807,8,13,NA,NA,3,1,1,2,2,1,2,2,3,3,2,4,6,3,3,2,2,2,1,3,3,2
41332,2022,1,2,92,2,950,NA,13,NA,NA,3,3,3,3,3,NA,2,3,3,4,2,4,6,6,4,4,4,4,4,3,7,4
41391,2022,4,2,91,8,112,7,13,NA,NA,2,1,1,2,1,1,2,2,2,5,2,4,5,5,2,4,3,4,4,2,7,4
41392,2022,4,2,91,8,234,4,13,NA,NA,2,1,1,2,1,2,2,2,2,4,2,4,6,6,2,2,2,2,2,3,5,3
41451,2022,1,2,89,8,434,8,13,NA,NA,2,2,1,2,1,2,2,2,3,3,2,3,3,6,3,3,2,4,3,1,6,3
41521,2022,3,2,88,10,110,7,13,NA,NA,1,1,1,1,1,1,1,2,3,4,2,4,6,5,4,3,3,3,3,2,9,5
41522,2022,3,1,90,9,407,8,13,NA,NA,2,1,1,1,1,1,2,1,4,5,2,4,5,5,3,4,2,2,2,2,4,2
41592,2022,1,1,87,8,807,8,12,NA,NA,3,3,3,3,3,3,3,3,1,3,1,2,7,7,5,5,4,5,5,NA,NA,NA
1011271,2022,3,2,91,9,300,7,13,NA,NA,2,2,3,3,2,1,2,3,2,3,2,2,5,5,4,4,2,4,3,2,8,4
1011542,2022,1,2,88,8,251,7,13,NA,NA,2,1,2,2,1,3,1,2,3,5,2,3,6,5,1,2,1,1,1,NA,NA,NA
1030152,2022,3,1,94,5,300,4,5,2,1,2,2,1,3,3,1,2,1,3,5,1,4,7,7,2,1,3,3,3,1,4,2
1031062,2022,1,2,87,3,324,7,12,NA,NA,2,2,1,2,1,2,2,3,1,1,1,2,4,7,4,1,4,3,1,NA,NA,NA
1031351,2022,3,2,92,9,324,4,5,3,2,3,3,2,3,3,2,2,1,1,4,1,3,5,4,4,5,4,4,4,3,7,4
1031352,2022,3,1,94,6,324,4,5,2,2,2,2,1,2,2,2,2,2,1,5,1,5,7,6,4,4,4,3,4,1,7,4
1031361,2022,1,1,88,9,116,4,13,NA,NA,2,2,2,2,2,2,2,2,1,4,1,5,6,6,4,2,1,3,2,3,8,4
1031362,2022,1,2,91,1,326,4,12,NA,NA,3,3,2,2,2,2,1,2,1,4,2,3,5,6,3,3,4,4,3,3,7,4
1031461,2022,3,1,93,8,324,4,6,2,2,3,3,3,3,3,2,3,2,2,5,2,4,5,6,3,3,4,3,4,3,6,3
1031471,2022,4,1,89,8,324,4,13,NA,NA,3,2,1,3,3,2,2,3,2,4,2,3,5,5,2,4,1,4,5,4,7,4
1031472,2022,4,2,92,4,433,8,12,NA,NA,3,2,1,1,3,3,2,2,2,3,2,3,5,6,3,3,2,4,2,3,6,3
1031541,2022,3,2,94,8,324,4,5,2,1,4,3,3,2,3,3,3,3,2,4,2,3,6,6,2,3,3,2,2,3,4,2
1033101,2022,2,1,90,6,111,7,12,NA,NA,4,3,1,2,1,1,2,2,3,5,2,5,6,6,3,2,2,3,2,2,10,5
1033102,2022,2,1,93,11,111,7,6,2,2,1,2,3,4,3,2,2,3,1,4,1,4,7,7,4,3,3,4,4,2,10,5
1040183,2022,3,1,89,8,830,2,13,NA,NA,2,2,1,1,2,1,3,1,1,5,1,5,7,7,3,1,4,1,1,2,3,2
1041161,2022,3,2,89,1,710,8,12,NA,NA,2,2,2,3,2,2,2,2,3,4,2,2,6,6,4,3,3,4,2,2,10,5
1042211,2022,2,2,92,12,103,7,5,2,2,3,2,2,2,2,2,2,2,2,3,2,3,6,6,2,2,1,2,1,3,4,2
1042212,2022,2,2,94,7,103,7,9,2,1,3,3,3,3,3,1,3,1,1,3,2,3,7,7,2,3,1,2,1,4,3,2
1051241,2022,4,2,90,12,333,7,13,NA,NA,4,1,1,3,2,3,2,3,3,4,3,5,6,5,4,4,3,3,3,3,4,2
1051242,2022,4,2,92,8,710,7,12,NA,NA,3,1,1,2,2,3,3,3,3,5,3,5,5,7,3,2,1,3,1,2,5,3
1051541,2022,3,1,93,3,304,4,5,3,3,3,3,2,3,2,1,2,2,2,2,4,3,6,7,5,5,2,1,3,1,5,3
1061151,2022,2,2,87,6,427,4,13,NA,NA,2,2,1,2,1,1,2,2,2,4,2,3,7,4,2,1,1,1,1,4,5,3
1061152,2022,3,1,88,11,427,8,12,NA,NA,2,2,1,3,3,1,2,1,3,5,3,5,4,4,1,1,1,1,1,3,3,2
1061291,2022,3,1,88,1,407,7,14,NA,NA,3,2,3,3,1,2,3,3,1,3,2,3,6,6,4,4,2,3,3,3,6,3
1061331,2022,3,2,93,6,710,8,9,3,2,2,2,1,2,2,2,3,3,2,5,3,4,4,5,5,4,2,4,5,4,9,5
1071201,2022,2,2,88,8,234,7,12,NA,NA,3,3,1,3,3,1,2,2,3,4,6,NA,5,4,5,4,3,3,2,NA,NA,NA
1071202,2022,2,1,90,3,427,2,13,NA,NA,2,2,2,3,2,2,2,2,2,3,6,NA,5,2,3,2,2,4,2,2,6,3
1071471,2022,3,2,92,12,406,4,5,1,1,2,2,2,1,1,1,2,2,2,5,2,5,5,5,3,4,4,4,4,4,8,4
1071472,2022,3,1,94,7,406,4,5,2,1,3,2,1,2,3,2,2,2,1,5,1,5,6,7,2,4,3,3,2,2,6,3
1071491,2022,4,2,93,7,428,8,5,3,2,3,2,2,3,3,2,2,2,1,2,1,1,6,5,4,2,3,3,2,2,6,3
1112381,2022,3,2,88,9,404,7,12,NA,NA,1,1,1,1,1,1,2,1,4,5,3,2,6,5,3,1,1,3,2,2,10,5
1112382,2022,3,2,92,8,111,7,13,NA,NA,2,2,2,2,2,2,2,2,3,5,3,5,6,5,3,3,3,3,3,1,5,3
1122601,2022,4,2,94,6,112,7,5,2,2,3,2,1,3,2,1,2,2,2,4,2,4,5,6,4,4,4,4,3,2,4,2
1123231,2022,3,2,94,2,112,7,5,2,2,4,4,3,2,2,4,1,2,2,3,2,3,6,6,3,4,4,3,2,3,6,3
1162501,2022,3,2,87,11,238,8,12,NA,NA,3,3,3,1,1,NA,2,3,3,5,4,3,5,5,3,5,2,4,5,NA,NA,NA
1162502,2022,2,2,91,1,116,7,12,NA,NA,3,3,1,2,2,3,3,2,2,4,3,2,5,6,3,4,2,2,3,3,3,2
2002031,2022,3,1,93,8,709,4,5,2,1,3,3,3,3,3,2,3,3,2,5,3,5,6,4,2,3,3,3,3,1,10,5
2002182,2022,3,2,87,9,200,2,12,NA,NA,2,2,2,1,1,1,1,2,1,4,1,1,6,6,3,2,1,1,1,NA,NA,NA
2002381,2022,4,1,91,11,320,7,12,NA,NA,2,2,1,3,2,1,2,1,2,4,2,3,4,5,3,3,3,3,3,2,6,3
2002382,2022,4,1,93,1,205,7,8,2,2,2,3,1,3,3,1,2,2,2,3,1,1,6,6,3,2,3,3,2,2,10,5
2002491,2022,3,2,93,7,200,2,5,2,2,3,3,3,3,3,4,3,3,2,3,2,2,5,5,3,2,4,3,2,3,4,2
2003031,2022,2,1,89,10,200,2,12,NA,NA,2,2,2,3,2,1,2,2,1,5,1,5,5,5,3,1,2,4,2,2,5,3
2003032,2022,2,1,90,9,203,7,8,NA,NA,3,2,3,3,3,2,3,3,2,4,NA,5,4,5,2,2,1,2,2,NA,NA,NA
2003351,2022,3,1,90,5,200,8,13,NA,NA,2,3,1,3,3,2,1,2,2,4,1,3,5,6,2,2,1,2,1,2,4,2
2003352,2022,3,2,92,12,200,8,5,2,2,4,3,1,2,1,NA,2,1,3,5,1,4,5,6,3,3,3,2,2,2,10,5
2010055,2022,1,2,91,12,407,8,9,2,1,3,1,2,3,2,1,1,1,4,5,3,5,4,4,5,5,3,5,5,3,10,5
2010423,2022,3,1,87,2,414,7,13,NA,NA,2,2,3,3,3,3,3,3,3,5,3,5,3,5,1,1,1,1,1,NA,NA,NA
2011301,2022,3,2,91,12,412,8,12,NA,NA,3,3,3,3,2,2,2,2,2,4,2,4,4,4,2,3,3,3,3,3,5,3
2011302,2022,3,2,94,8,412,8,5,2,1,3,3,2,2,2,2,3,2,2,3,2,2,7,6,2,3,3,4,3,3,4,2
2011441,2022,3,1,91,2,552,3,7,NA,NA,1,1,1,1,1,1,2,2,3,3,NA,5,6,5,1,2,1,2,3,NA,NA,NA
2011442,2022,2,2,94,3,821,8,9,1,1,2,3,2,2,2,2,2,2,1,2,NA,5,7,7,3,3,3,3,3,4,5,3
2011452,2022,3,1,89,5,730,4,12,NA,NA,3,3,3,3,2,3,2,2,1,5,2,4,6,6,3,5,5,5,5,2,10,5
2011453,2022,3,2,93,11,730,4,6,2,1,3,3,2,3,3,3,3,2,1,3,1,2,4,4,3,3,2,3,2,2,3,2
2011501,2022,2,1,92,8,552,4,8,NA,NA,3,3,3,4,2,3,4,3,1,3,1,3,7,7,1,1,1,1,1,NA,NA,NA
2011502,2022,2,1,94,3,552,4,8,2,1,3,3,2,3,2,2,3,3,1,5,1,5,7,7,1,1,1,1,3,3,3,2
2202311,2022,4,1,91,1,239,8,8,NA,NA,3,3,2,2,2,3,1,3,3,2,2,3,5,5,1,2,2,2,3,NA,NA,NA
2203581,2022,2,1,90,5,950,4,13,NA,NA,2,2,1,3,1,2,2,2,3,3,3,3,5,4,3,2,1,1,3,1,4,2
2203582,2022,3,2,91,11,220,2,13,NA,NA,3,3,2,1,1,1,1,2,3,4,3,4,6,6,3,2,2,2,2,2,6,3
2273291,2022,3,2,94,12,220,4,5,3,3,4,4,3,3,3,2,2,3,4,4,3,4,4,5,4,1,2,1,2,1,5,3
2273341,2022,3,2,89,10,227,2,6,NA,NA,1,1,1,2,1,1,1,1,1,5,NA,5,4,4,3,2,3,3,2,NA,NA,NA
2273342,2022,3,1,91,5,227,2,6,NA,NA,1,1,1,1,1,1,1,1,1,5,NA,5,6,7,1,1,1,2,2,NA,NA,NA
